REGION,TECHNOLOGY,YEAR,VALUE
RE1,PWRDSL,2045,999999.0
RE1,PWRDSL,2046,999999.0
RE1,PWRDSL,2047,999999.0
RE1,PWRDSL,2048,999999.0
RE1,PWRDSL,2049,999999.0
RE1,PWRDSL,2050,999999.0
RE1,PWRWND,2020,0.0
RE1,PWRWND,2021,0.0
RE1,PWRWND,2022,999999.0
RE1,PWRWND,2023,999999.0
RE1,PWRWND,2024,999999.0
RE1,PWRWND,2025,999999.0
RE1,PWRWND,2026,999999.0
RE1,PWRWND,2027,999999.0
RE1,PWRWND,2028,999999.0
RE1,PWRWND,2029,999999.0
RE1,PWRWND,2030,999999.0
RE1,PWRWND,2031,999999.0
RE1,PWRWND,2032,999999.0
RE1,PWRWND,2033,999999.0
RE1,PWRWND,2034,999999.0
RE1,PWRWND,2035,999999.0
RE1,PWRWND,2036,999999.0
RE1,PWRWND,2037,999999.0
RE1,PWRWND,2038,999999.0
RE1,PWRWND,2039,999999.0
RE1,PWRWND,2040,999999.0
RE1,PWRWND,2041,999999.0
RE1,PWRWND,2042,999999.0
RE1,PWRWND,2043,999999.0
RE1,PWRWND,2044,999999.0
RE1,PWRWND,2045,999999.0
RE1,PWRWND,2046,999999.0
RE1,PWRWND,2047,999999.0
RE1,PWRWND,2048,999999.0
RE1,PWRWND,2049,999999.0
RE1,PWRWND,2050,999999.0
RE1,PWRBIO001,2020,0.0
RE1,PWRBIO001,2021,0.0
RE1,PWRBIO001,2022,999999.0
RE1,PWRBIO001,2023,999999.0
RE1,PWRBIO001,2024,999999.0
RE1,PWRBIO001,2025,999999.0
RE1,PWRBIO001,2026,999999.0
RE1,PWRBIO001,2027,999999.0
RE1,PWRBIO001,2028,999999.0
RE1,PWRBIO001,2029,999999.0
RE1,PWRBIO001,2030,999999.0
RE1,PWRBIO001,2031,999999.0
RE1,PWRBIO001,2032,999999.0
RE1,PWRBIO001,2033,999999.0
RE1,PWRBIO001,2034,999999.0
RE1,PWRBIO001,2035,999999.0
RE1,PWRBIO001,2036,999999.0
RE1,PWRBIO001,2037,999999.0
RE1,PWRBIO001,2038,999999.0
RE1,PWRBIO001,2039,999999.0
RE1,PWRBIO001,2040,999999.0
RE1,PWRBIO001,2041,999999.0
RE1,PWRBIO001,2042,999999.0
RE1,PWRBIO001,2043,999999.0
RE1,PWRBIO001,2044,999999.0
RE1,PWRBIO001,2045,999999.0
RE1,PWRBIO001,2046,999999.0
RE1,PWRBIO001,2047,999999.0
RE1,PWRBIO001,2048,999999.0
RE1,PWRBIO001,2049,999999.0
RE1,PWRBIO001,2050,999999.0
